time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-02-20T21:43:24.150Z,55.918,162.117,33,6.1,mww,576,23.3,,0.87,us,usp000hutu,2017-04-26T18:11:45.398Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,us
2011-02-15T13:33:53.180Z,-2.497,121.483,16.2,6.1,mww,255,16,,1.33,us,usp000huje,2017-04-13T22:25:55.624Z,"Sulawesi, Indonesia",earthquake,,5.6,,,reviewed,us,us
2011-02-14T03:40:09.920Z,-35.38,-72.834,21,6.7,mww,358,33.9,,0.97,us,usp000hugg,2017-04-13T22:25:55.152Z,"offshore Maule, Chile",earthquake,,,,,reviewed,us,us
2011-02-13T10:35:06.740Z,-36.649,-73.176,17,6,mwc,308,50.4,,1.03,us,usp000huey,2017-04-26T18:11:43.838Z,"offshore Bio-Bio, Chile",earthquake,,,,,reviewed,us,us
2011-02-12T17:57:56.130Z,-20.879,-175.672,85,6.1,mww,481,16.3,,0.94,us,usp000huea,2015-05-13T18:53:59.000Z,"Tonga",earthquake,,,,,reviewed,us,us
2011-02-12T01:17:01.410Z,-37.027,-72.954,16,6.1,mwb,224,50.9,,1.39,us,usp000hucz,2017-04-13T22:25:54.177Z,"Bio-Bio, Chile",earthquake,,,,,reviewed,us,us
2011-02-11T20:05:30.910Z,-36.422,-72.96,26,6.9,mww,382,34.7,,1.27,us,usp000huc2,2017-04-13T22:25:53.208Z,"offshore Bio-Bio, Chile",earthquake,,,,,reviewed,us,us
2011-02-10T14:41:58.820Z,4.077,123.039,525,6.6,mwb,262,13.6,,1.37,us,usp000huac,2015-05-13T18:53:58.000Z,"Celebes Sea",earthquake,,,,,reviewed,us,us
2011-02-10T14:39:27.710Z,4.195,122.974,523.2,6.5,mww,488,11.4,,1.09,us,usp000huab,2015-06-30T16:59:03.785Z,"Celebes Sea",earthquake,,,,,reviewed,us,us
2011-02-07T19:53:42.910Z,-7.154,155.184,415,6.4,mww,393,9.7,,1.29,us,usp000hu76,2015-06-30T16:59:03.784Z,"Solomon Islands",earthquake,,,,,reviewed,us,us
2011-02-04T13:53:46.260Z,24.618,94.68,85,6.2,mww,555,11.8,,1.04,us,usp000hu2t,2017-04-26T18:11:41.571Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,us
2011-01-31T06:03:27.300Z,-22.009,-175.622,76,6,mww,437,29.4,,0.92,us,usp000htwe,2015-06-30T16:59:03.782Z,"Tonga region",earthquake,,,,,reviewed,us,us
2011-01-29T06:55:27.520Z,70.931,-6.657,15,6.2,mwc,562,18.2,,0.92,us,usp000htt3,2015-06-30T16:59:03.781Z,"Jan Mayen Island region",earthquake,,,,,reviewed,us,us
2011-01-27T08:38:28.340Z,28.195,59.015,10,6.2,mww,296,24.1,,1.05,us,usp000htpz,2017-04-13T22:25:51.305Z,"southeastern Iran",earthquake,,,,,reviewed,us,us
2011-01-26T15:42:29.590Z,2.205,96.829,23,6.1,mww,286,27.1,,1.19,us,usp000htp9,2015-06-30T16:59:03.780Z,"Simeulue, Indonesia",earthquake,,,,,reviewed,us,us
2011-01-24T02:45:31.520Z,38.413,72.791,110,6,mww,438,21.2,,0.93,us,usp000htk2,2015-05-13T18:53:58.000Z,"Tajikistan",earthquake,,,,,reviewed,us,us
2011-01-18T20:23:23.480Z,28.777,63.951,68,7.2,mww,372,25.3,,1.3,us,usp000htb4,2017-11-13T20:09:09.192Z,"southwestern Pakistan",earthquake,,,,,reviewed,us,us
2011-01-17T19:20:57.210Z,-5.03,102.647,36,6,mww,391,26.3,,1.02,us,usp000ht9g,2015-06-30T16:59:03.778Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2011-01-13T16:16:41.540Z,-20.628,168.471,9,7,mww,578,13.3,,0.99,us,usp000ht15,2017-11-13T20:07:24.926Z,"Loyalty Islands, New Caledonia",earthquake,,,,,reviewed,us,us
2011-01-12T21:32:53.860Z,26.973,139.882,512,6.4,mww,626,22.5,,1.04,us,usp000hszr,2015-06-30T16:59:03.777Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,us
2011-01-09T17:21:51.650Z,-19.201,168.155,18,6.1,mww,261,22.8,,1.37,us,usp000hsua,2015-06-30T16:59:03.776Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2011-01-09T10:03:43.990Z,-19.155,168.312,22,6.5,mww,408,20.8,,1.02,us,usp000hst4,2015-06-30T16:59:03.775Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2011-01-05T06:46:14.630Z,-22.26,171.631,112.2,6.1,mww,284,37.5,,0.93,us,usp000hskt,2015-05-13T18:53:58.000Z,"southeast of the Loyalty Islands",earthquake,,,,,reviewed,us,us
2011-01-02T20:20:17.780Z,-38.355,-73.326,24,7.2,mww,397,30.1,,1.1,us,usp000hsfq,2017-11-13T20:05:39.751Z,"Araucania, Chile",earthquake,,,,,reviewed,us,us
2011-01-01T09:56:58.120Z,-26.803,-63.136,576.8,7,mww,607,18.4,,0.85,us,usp000hsdc,2017-11-13T19:43:03.438Z,"Santiago Del Estero, Argentina",earthquake,,,,,reviewed,us,us
2010-12-29T06:54:19.640Z,-19.661,168.14,16,6.4,mwc,372,20.2,,1.27,us,usp000hs82,2016-11-10T02:38:29.245Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2010-12-28T08:34:17.550Z,-23.407,-179.802,551,6.3,mwc,446,21.1,,0.85,us,usp000hs6h,2016-11-10T02:38:24.715Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
2010-12-26T02:13:37.680Z,-19.616,168.284,13,6,mwb,300,25.1,,0.93,us,usp000hrzt,2016-11-10T02:38:08.229Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2010-12-25T13:16:37.000Z,-19.702,167.947,16,7.3,mwc,409,12,,1.17,us,usp000hrw0,2018-10-17T20:34:08.090Z,"Vanuatu region",earthquake,,,,,reviewed,us,us
2010-12-23T14:00:32.330Z,53.127,171.161,18,6.4,mwc,559,31.1,,0.91,us,usp000hrpy,2018-07-06T22:28:48.795Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2010-12-22T21:49:40.080Z,26.81,143.595,18,6.4,mwc,455,13.3,,1.06,us,usp000hrky,2016-11-10T02:37:52.262Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,gcmt
2010-12-21T17:19:40.660Z,26.901,143.698,14,7.4,mwc,603,13,,0.99,us,usp000hr97,2018-10-17T20:33:58.465Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,us
2010-12-20T18:41:59.200Z,28.412,59.18,12,6.7,mwc,279,24.3,,1.21,us,usp000hr7k,2017-04-13T22:25:46.015Z,"southeastern Iran",earthquake,,,,,reviewed,us,us
2010-12-15T11:29:30.840Z,-7.268,128.786,134.9,6,mwc,364,15.4,,0.92,us,usp000hqyf,2016-11-10T02:37:25.159Z,"Kepulauan Barat Daya, Indonesia",earthquake,,3.3,,,reviewed,us,gcmt
2010-12-13T01:14:42.320Z,-6.534,155.647,135.8,6.2,mwc,392,21.5,,1.02,us,usp000hqvf,2016-11-10T02:37:19.626Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-12-08T05:24:35.260Z,-56.412,-25.741,29.4,6.3,mwc,319,40.4,,1.06,us,usp000hqnd,2016-11-10T02:37:05.380Z,"South Sandwich Islands region",earthquake,,14.1,,,reviewed,us,us
2010-12-02T03:12:09.820Z,-6.001,149.977,33,6.6,mwb,306,18.5,,1.15,us,usp000hqdx,2017-04-26T18:11:34.082Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-12-01T16:01:27.440Z,-15.888,-178.956,15.2,6.1,mwc,259,31.7,,0.98,us,usp000hqd4,2016-11-10T02:36:54.600Z,"Fiji region",earthquake,,2.1,,,reviewed,us,us
2010-11-30T03:24:40.180Z,28.349,139.187,470,6.8,mwc,477,24.5,,0.85,us,usp000hqaw,2016-11-10T02:36:50.609Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,us
2010-11-23T09:01:06.860Z,-5.959,148.966,68,6.1,mwc,345,18.8,,1.07,us,usp000hq00,2017-04-26T18:11:32.937Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-11-21T04:36:31.440Z,-54.967,-131.479,10,6,mwc,169,40.6,,1.22,us,usp000hpx8,2016-11-10T02:36:27.259Z,"Pacific-Antarctic Ridge",earthquake,,,,,reviewed,us,gcmt
2010-11-10T04:05:24.410Z,-45.464,96.394,10,6.5,mwc,267,26.2,,1.12,us,usp000hpc0,2016-11-10T02:35:54.993Z,"southeast Indian Ridge",earthquake,,,,,reviewed,us,us
2010-11-03T23:34:42.480Z,-20.466,-174.28,18,6.1,mwc,430,30.2,,0.9,us,usp000hnzg,2016-11-10T02:35:41.230Z,"Tonga",earthquake,,,,,reviewed,us,us
2010-11-03T11:18:15.570Z,-4.617,134.071,10,6,mwc,156,21.8,,1.15,us,usp000hnyy,2016-11-10T02:35:39.160Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2010-10-30T15:18:33.070Z,-56.586,-142.292,10,6.4,mwc,35,51.1,,1.5,us,usp000hntb,2016-11-10T02:35:31.629Z,"Pacific-Antarctic Ridge",earthquake,,,,,reviewed,us,us
2010-10-25T19:37:31.150Z,-2.958,100.372,26,6.3,mwc,258,23.7,,1.04,us,usp000hnjs,2017-04-26T18:11:25.959Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2010-10-25T14:42:22.460Z,-3.487,100.082,20.1,7.8,mwc,379,23,,1.17,us,usp000hnj4,2018-10-17T20:33:48.342Z,"Kepulauan Mentawai region, Indonesia",earthquake,,3.5,,,reviewed,us,gcmt
2010-10-21T17:53:13.570Z,24.696,-109.156,13,6.7,mwc,352,50.3,,1.21,us,usp000hncm,2017-04-13T22:25:36.705Z,"Gulf of California",earthquake,,,,,reviewed,us,us
2010-10-08T05:43:08.070Z,2.831,128.217,120,6.2,mwc,348,19.8,,0.96,us,usp000hmsx,2016-11-10T02:34:28.338Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,gcmt
2010-10-08T03:49:10.720Z,51.287,-175.18,27.7,6,mwc,443,45.4,,,us,usp000hmrk,2018-07-06T21:57:54.859Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,gcmt
2010-10-08T03:26:13.710Z,51.374,-175.361,19,6.4,mwc,590,24.1,,1.06,us,usp000hmrb,2018-07-06T21:57:54.470Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2010-10-04T13:28:38.860Z,24.27,125.154,32,6.3,mwb,370,25.6,,0.92,us,usp000hmkj,2016-11-10T02:34:15.853Z,"southwestern Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,us
2010-09-29T17:11:25.940Z,-4.963,133.76,26,7,mwc,271,15.1,,1.31,us,usp000hmbq,2017-11-13T19:23:28.909Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2010-09-29T17:10:51.080Z,-4.909,133.712,10,6.2,mb,272,14.8,,1.24,us,usp000hmbp,2015-05-13T18:53:58.000Z,"near the south coast of Papua, Indonesia",earthquake,,,,124,reviewed,us,us
2010-09-26T12:12:41.710Z,-5.314,133.917,30,6,mwc,345,19.5,,0.81,us,usp000hm7a,2016-11-10T02:33:38.247Z,"Kepulauan Kai, Indonesia",earthquake,,,,,reviewed,us,gcmt
2010-09-17T19:21:15.010Z,36.443,70.774,220.1,6.3,mwb,385,30,,1.11,us,usp000hkv7,2016-11-10T02:33:16.927Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
2010-09-09T07:28:01.720Z,-37.034,-73.412,16,6.2,mwb,265,49.5,,1.15,us,usp000hkg9,2017-04-26T18:11:20.530Z,"offshore Bio-Bio, Chile",earthquake,,,,,reviewed,us,us
2010-09-08T11:37:31.890Z,-20.671,169.818,10,6.3,mwc,273,47.3,,1.16,us,usp000hkew,2016-11-10T02:32:51.986Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2010-09-07T16:13:32.060Z,-15.879,-179.306,9,6.3,mwc,257,49.3,,1.32,us,usp000hkdh,2017-04-13T22:25:30.793Z,"Fiji region",earthquake,,,,,reviewed,us,us
2010-09-04T08:52:04.100Z,-17.368,-173.999,69,6.1,mwb,371,21.2,,0.83,us,usp000hk6w,2016-11-10T02:32:37.156Z,"Tonga",earthquake,,,,,reviewed,us,us
2010-09-03T16:35:47.770Z,-43.522,171.83,12,7,mwc,365,15.8,,1.3,us,usp000hk46,2017-11-13T19:21:53.359Z,"South Island of New Zealand",earthquake,,,,,reviewed,us,us
2010-09-03T11:16:06.600Z,51.451,-175.87,23.5,6.5,mwc,583,22.7,,,us,usp000hk3k,2018-07-06T21:44:25.028Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,gcmt
2010-08-24T02:11:59.090Z,18.795,-107.193,10,6.2,mwc,227,78.6,,1.3,us,usp000hjp2,2016-11-10T02:32:16.795Z,"off the coast of Jalisco, Mexico",earthquake,,,,,reviewed,us,gcmt
2010-08-20T17:56:14.150Z,-6.57,154.246,19,6.1,mwc,213,16.3,,1.22,us,usp000hjh9,2016-11-10T02:32:10.769Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-08-18T16:28:15.440Z,12.234,141.514,10,6.3,mwc,207,17.1,,1.07,us,usp000hjda,2016-11-10T02:32:06.106Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
2010-08-16T19:35:49.000Z,-20.799,-178.826,603.2,6.2,mwb,416,20.3,,1.03,us,usp000hjaf,2016-11-10T02:32:03.550Z,"Fiji region",earthquake,,,,,reviewed,us,us
2010-08-16T03:30:53.310Z,-17.759,65.647,9.8,6.3,mwc,204,36,,1.18,us,usp000hj9t,2016-11-10T02:32:01.542Z,"Mauritius - Reunion region",earthquake,,2.8,,,reviewed,us,us
2010-08-15T15:09:29.240Z,-5.692,148.342,174.7,6.3,mwb,372,15.7,,0.97,us,usp000hj8s,2016-11-09T08:31:39.831Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-08-14T23:01:04.090Z,12.273,141.429,13,6.6,mwc,374,13,,1.28,us,usp000hj6r,2016-11-10T02:31:56.863Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
2010-08-14T07:30:16.940Z,12.348,141.487,10,6.2,mwc,280,12.1,,1.11,us,usp000hj3z,2016-11-10T02:31:52.930Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
2010-08-13T21:19:34.090Z,12.487,141.474,16,6.9,mwc,393,10.4,,1.35,us,usp000hj2j,2016-11-10T02:31:51.426Z,"Mariana Islands region",earthquake,,,,,reviewed,us,us
2010-08-12T11:54:15.580Z,-1.266,-77.306,206.7,7.1,mwc,672,12.4,,0.87,us,usp000hj05,2017-11-13T19:20:37.718Z,"Ecuador",earthquake,,,,,reviewed,us,us
2010-08-10T05:23:44.980Z,-17.541,168.069,25,7.3,mwc,405,20.2,,1.25,us,usp000hhuc,2018-10-17T20:33:39.114Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2010-08-04T23:48:02.070Z,45.98,153.175,27.8,6,mwc,393,68.9,,0.82,us,usp000hhj5,2016-11-10T02:31:30.313Z,"east of the Kuril Islands",earthquake,,9.5,,,reviewed,us,gcmt
2010-08-04T22:01:43.620Z,-5.746,150.765,44,7,mww,396,12.7,,1.19,us,usp000hhhx,2018-10-17T20:33:30.457Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-08-04T12:58:24.200Z,51.423,-178.649,27,6.4,mwc,482,35.3,,0.89,us,usp000hhg7,2018-07-06T21:28:16.198Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
2010-08-04T07:15:33.510Z,-5.486,146.822,220,6.5,mwc,403,11.1,,0.97,us,usp000hhfk,2016-11-10T02:31:27.792Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-08-04T04:46:20.380Z,-26.916,-177.245,19,6,mwc,277,59.7,,0.94,us,usp000hhfd,2016-11-10T02:31:27.291Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
2010-08-03T12:08:25.950Z,1.239,126.213,41,6.3,mwc,259,42.9,,1.07,us,usp000hhe9,2016-11-10T02:31:24.399Z,"Molucca Sea",earthquake,,,,,reviewed,us,us
2010-07-30T03:56:13.710Z,52.498,159.843,23,6.3,mwc,477,26.6,,0.86,us,usp000hh4n,2016-11-10T02:31:14.245Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,reviewed,us,us
2010-07-29T07:31:56.240Z,6.548,123.222,618,6.6,mwc,179,30.1,,1.43,us,usp000hh3f,2016-11-10T02:31:12.251Z,"Moro Gulf, Mindanao, Philippines",earthquake,,,,,reviewed,us,us
2010-07-24T05:35:01.060Z,6.218,123.519,553,6.6,mwc,380,18.8,,1.12,us,usp000hgnj,2016-11-10T02:31:04.205Z,"Moro Gulf, Mindanao, Philippines",earthquake,,,,,reviewed,us,gcmt
2010-07-23T23:15:10.190Z,6.776,123.259,640.6,7.5,mwc,441,17.5,,0.82,us,usp000hgmq,2017-11-13T19:16:21.328Z,"Moro Gulf, Mindanao, Philippines",earthquake,,,,,reviewed,us,gcmt
2010-07-23T22:51:11.840Z,6.497,123.48,578,7.6,mwc,340,15.1,,0.91,us,usp000hgmh,2018-09-28T20:00:53.104Z,"Moro Gulf, Mindanao, Philippines",earthquake,,,,,reviewed,us,us
2010-07-23T22:08:11.250Z,6.718,123.409,607.1,7.3,mwc,491,16.5,,0.91,us,usp000hgmd,2018-09-28T19:56:32.818Z,"Moro Gulf, Mindanao, Philippines",earthquake,,,,,reviewed,us,us
2010-07-22T05:03:56.440Z,-15.132,168.162,6,6.1,mwc,414,22.8,,0.9,us,usp000hgeq,2017-04-13T22:25:23.981Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2010-07-21T09:16:04.420Z,3.039,128.222,100,6.1,mwc,280,24.5,,0.93,us,usp000hgaq,2016-11-10T02:30:57.566Z,"north of Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
2010-07-20T19:18:20.370Z,-5.902,150.712,24,6.3,mwc,323,18.7,,1.23,us,usp000hg73,2017-04-13T22:25:23.002Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-07-18T19:48:04.540Z,52.815,-169.719,10,6,mwb,474,48.7,,1,us,usp000hfq4,2018-07-06T21:02:54.148Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,us
2010-07-18T13:34:59.360Z,-5.931,150.59,35,7.3,mwc,397,18.2,,1.16,us,usp000hfku,2018-10-17T20:33:22.049Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-07-18T13:04:09.410Z,-5.966,150.428,28,6.9,mwc,456,15.7,,0.96,us,usp000hfka,2017-04-13T22:25:22.030Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-07-18T05:56:44.930Z,52.876,-169.848,14,6.7,mwc,702,13.6,,0.94,us,usp000hfdm,2018-07-06T21:02:03.331Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,gcmt
2010-07-14T08:32:21.490Z,-38.067,-73.31,22,6.6,mwc,295,52.8,,0.86,us,usp000hf8z,2017-04-13T22:25:21.550Z,"Bio-Bio, Chile",earthquake,,,,,reviewed,us,gcmt
2010-07-12T00:11:21.250Z,-22.146,-68.216,115,6.3,mwb,510,17,,0.92,us,usp000hf5z,2016-11-10T02:30:36.644Z,"Antofagasta, Chile",earthquake,,,,,reviewed,us,us
2010-07-10T11:43:32.790Z,11.143,145.999,13,6.3,mwc,443,16.3,,0.89,us,usp000hf3t,2016-11-10T02:30:34.106Z,"south of the Mariana Islands",earthquake,,,,,reviewed,us,us
2010-07-04T21:55:51.980Z,39.697,142.369,27,6.3,mwc,503,14.3,,1,us,usp000heww,2017-04-13T22:25:20.035Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,gcmt
2010-07-02T06:04:03.130Z,-13.643,166.485,29,6.3,mwc,246,21.3,,1.14,us,usp000het5,2016-11-10T02:30:13.206Z,"Vanuatu",earthquake,,,,,reviewed,us,us
2010-06-30T07:22:27.690Z,16.396,-97.782,20,6.3,mwc,344,71.6,,0.92,us,usp000heqj,2017-04-26T18:11:07.266Z,"Oaxaca, Mexico",earthquake,,,,,reviewed,us,gcmt
2010-06-30T04:31:02.160Z,-23.307,179.116,581.4,6.4,mwb,425,15.9,,0.99,us,usp000heqb,2016-11-10T02:30:08.151Z,"south of the Fiji Islands",earthquake,,,,,reviewed,us,us
2010-06-26T05:30:19.490Z,-10.627,161.447,35,6.7,mwc,392,18.7,,1.19,us,usp000hej3,2017-04-26T18:11:05.559Z,"Solomon Islands",earthquake,,,,,reviewed,us,gcmt
2010-06-24T05:32:27.400Z,-5.514,151.161,40,6.1,mwb,338,13.9,,0.9,us,usp000hef3,2016-11-09T08:27:02.601Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-06-18T02:23:05.580Z,44.448,148.689,28,6.2,mwc,424,50.2,,0.89,us,usp000he7r,2016-11-10T02:29:43.384Z,"Kuril Islands",earthquake,,,,,reviewed,us,gcmt
2010-06-17T13:06:46.590Z,-33.168,179.719,170.4,6,mwb,299,16.8,,1.17,us,usp000he6x,2016-11-10T02:29:42.214Z,"south of the Kermadec Islands",earthquake,,6,,,reviewed,us,us
2010-06-16T03:58:08.480Z,-2.329,136.484,10.5,6.6,mwc,309,25,,1.38,us,usp000he3n,2017-04-26T18:11:03.278Z,"near the north coast of Papua, Indonesia",earthquake,,2.9,,,reviewed,us,gcmt
2010-06-16T03:16:27.550Z,-2.174,136.543,18,7,mwc,307,18.1,,1.27,us,usp000he3f,2017-11-13T19:05:22.499Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2010-06-16T03:06:02.420Z,-2.386,136.635,13,6.2,mwb,218,18.3,,1.4,us,usp000he3d,2017-04-26T18:11:02.123Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2010-06-12T19:26:50.460Z,7.881,91.936,35,7.5,mwc,514,18.6,,1.1,us,usp000hdwb,2018-10-17T20:33:12.022Z,"Nicobar Islands, India region",earthquake,,,,,reviewed,us,gcmt
2010-06-09T23:23:17.350Z,-18.597,169.485,12,6,mwb,171,77.5,,1.02,us,usp000hdsf,2016-11-10T02:29:20.087Z,"Vanuatu",earthquake,,15.4,,,reviewed,us,us
2010-06-01T03:26:15.760Z,9.331,-84.206,18,6,mwc,370,44.9,,1.05,us,usp000hdem,2017-04-13T22:25:12.583Z,"Costa Rica",earthquake,,,,,reviewed,us,gcmt
2010-05-31T19:51:45.870Z,11.132,93.471,112,6.5,mwc,422,19.2,,1.09,us,usp000hde8,2016-11-10T02:28:56.259Z,"Andaman Islands, India region",earthquake,,,,,reviewed,us,gcmt
2010-05-31T10:16:00.230Z,6.948,124.025,20,6,mwc,234,18.5,,1.06,us,usp000hddw,2017-04-13T22:25:12.099Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,gcmt
2010-05-27T20:48:00.440Z,-13.658,166.745,35,6.1,mwc,161,32.2,,0.96,us,usp000hd8v,2016-11-10T02:28:44.849Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2010-05-27T17:14:46.570Z,-13.698,166.643,31,7.2,mwc,327,11.7,,1.08,us,usp000hd84,2017-11-13T18:57:40.216Z,"Vanuatu",earthquake,,,,,reviewed,us,gcmt
2010-05-26T08:53:08.030Z,25.773,129.944,10,6.5,mwc,548,9.9,,0.89,us,usp000hd6j,2016-11-10T02:28:41.930Z,"southeast of the Ryukyu Islands, Japan",earthquake,,,,,reviewed,us,us
2010-05-25T10:09:05.780Z,35.336,-35.924,10,6.3,mwc,385,31.7,,1.2,us,usp000hd5e,2016-11-10T02:28:40.256Z,"northern Mid-Atlantic Ridge",earthquake,,,,,reviewed,us,us
2010-05-24T16:18:29.090Z,-8.087,-71.558,581.2,6.5,mwc,460,22.8,,0.8,us,usp000hd4k,2016-11-10T02:28:38.013Z,"Acre, Brazil",earthquake,,,,,reviewed,us,us
2010-05-23T22:46:52.050Z,-13.928,-74.352,101.4,6.1,mwc,525,29.1,,0.86,us,usp000hd3r,2016-11-10T02:28:37.437Z,"central Peru",earthquake,,,,,reviewed,us,us
2010-05-19T10:51:03.080Z,-54.843,-135.398,10,6,mwc,97,37.9,,1.44,us,usp000hcxy,2016-11-10T02:28:28.476Z,"Pacific-Antarctic Ridge",earthquake,,,,,reviewed,us,gcmt
2010-05-19T10:30:10.400Z,-54.8,-135.252,10,6,mwc,90,35.2,,1.28,us,usp000hcxv,2016-11-10T02:28:27.270Z,"Pacific-Antarctic Ridge",earthquake,,,,,reviewed,us,gcmt
2010-05-19T04:15:43.230Z,-5.083,-77.541,132,6,mwb,502,16.5,,0.75,us,usp000hcxh,2016-11-10T02:28:26.001Z,"northern Peru",earthquake,,,,,reviewed,us,us
2010-05-09T05:59:41.620Z,3.748,96.018,38,7.2,mwc,611,20.6,,0.92,us,usp000hchk,2018-10-17T20:33:00.437Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2010-05-06T02:42:47.940Z,-18.058,-70.547,37,6.2,mwc,455,11.8,,0.73,us,usp000hccn,2017-04-26T18:10:54.141Z,"near the coast of Tarapaca, Chile",earthquake,,,,,reviewed,us,us
2010-05-05T16:29:03.210Z,-4.054,101.096,27,6.5,mwc,347,36.9,,0.98,us,usp000hcbx,2016-11-10T02:27:51.935Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2010-05-03T23:09:44.790Z,-38.072,-73.454,19,6.3,mwc,262,54.7,,1.07,us,usp000hc9m,2017-04-26T18:10:53.564Z,"Bio-Bio, Chile",earthquake,,,,,reviewed,us,us
2010-05-03T10:27:45.090Z,29.645,140.951,84,6.1,mwc,479,12.6,,0.84,us,usp000hc8w,2016-11-10T02:27:46.388Z,"Izu Islands, Japan region",earthquake,,,,,reviewed,us,us
2010-04-30T23:16:28.640Z,60.478,-177.65,14.9,6.3,mwc,302,29.6,,0.78,us,usp000hc4v,2018-07-06T20:33:14.049Z,"Bering Sea",earthquake,,3.7,,,reviewed,us,gcmt
2010-04-30T23:11:43.100Z,60.473,-177.877,12,6.5,mwc,430,22.6,,1.12,us,usp000hc4u,2018-07-06T20:33:13.743Z,"Bering Sea",earthquake,,,,,reviewed,us,gcmt
2010-04-26T02:59:52.150Z,22.18,123.623,22,6.5,mwc,351,17.6,,1.09,us,usp000hbws,2016-11-10T02:27:31.286Z,"southeast of Taiwan",earthquake,,,,,reviewed,us,us
2010-04-24T07:41:00.410Z,-1.912,128.122,27,6,mwc,244,47.4,,1.01,us,usp000hbug,2016-11-09T08:22:52.370Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,us
2010-04-23T10:03:06.180Z,-37.529,-72.969,32,6,mwc,237,36,,0.86,us,usp000hbtp,2016-11-10T02:27:24.710Z,"Bio-Bio, Chile",earthquake,,,,,reviewed,us,gcmt
2010-04-21T17:20:29.110Z,-15.271,-173.219,35,6.1,mwc,318,47.9,,0.99,us,usp000hbre,2016-11-10T02:27:20.664Z,"Tonga",earthquake,,,,,reviewed,us,us
